image_size: 1080, 1920
pixel_to_mm_scale: 0.04393
total_files_sampled: 9
n_summary_pt: -0.3000, -0.0600, -0.0600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 9
n_summary_pt: -0.3000, -0.0600, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 176
n_summary_pt: -0.3000, -0.0600, 0.0200, 0.001893, -0.078676, 0.968099, 0.000498, 0.048102, 0.007991, 919
n_summary_pt: -0.3000, -0.0600, 0.0600, 0.001228, -0.282445, 0.891556, 0.002979, 0.104823, 0.017549, 1209
n_summary_pt: -0.3000, -0.0600, 0.1000, 0.025241, -0.505251, 0.833018, 0.003941, 0.037587, 0.008637, 872
n_summary_pt: -0.3000, -0.0600, 0.1400, 0.015605, -0.466089, 0.874163, 0.003840, 0.010535, 0.003982, 777
n_summary_pt: -0.3000, -0.0600, 0.1800, -0.009507, -0.579288, 0.802524, 0.003980, 0.011500, 0.004811, 256
n_summary_pt: -0.3000, -0.0600, 0.2200, 0.005238, -0.505178, 0.857836, 0.002719, 0.004339, 0.001827, 208
n_summary_pt: -0.3000, -0.0200, 0.0200, 0.053332, -0.404585, 0.821710, 0.002554, 0.130101, 0.025605, 43
n_summary_pt: -0.3000, -0.0200, 0.0600, 0.172531, -0.522408, 0.800860, 0.007743, 0.040752, 0.007452, 239
n_summary_pt: -0.3000, -0.0200, 0.1000, 0.170618, -0.532896, 0.813532, 0.003675, 0.015513, 0.005889, 1145
n_summary_pt: -0.3000, -0.0200, 0.1400, 0.168173, -0.486421, 0.847068, 0.004003, 0.009417, 0.004167, 1135
n_summary_pt: -0.3000, -0.0200, 0.1800, 0.158640, -0.528577, 0.825008, 0.003090, 0.007899, 0.003812, 436
n_summary_pt: -0.3000, -0.0200, 0.2200, 0.125561, -0.545327, 0.822039, 0.002860, 0.005514, 0.002732, 155
n_summary_pt: -0.3000, 0.0200, 0.0200, 0.428025, -0.395390, 0.806717, 0.000435, 0.007742, 0.001492, 14
n_summary_pt: -0.3000, 0.0200, 0.0600, 0.358139, -0.473461, 0.796272, 0.002020, 0.008928, 0.002574, 96
n_summary_pt: -0.3000, 0.0200, 0.1000, 0.299912, -0.454902, 0.831990, 0.002741, 0.005750, 0.002420, 996
n_summary_pt: -0.3000, 0.0200, 0.1400, 0.269767, -0.477543, 0.828774, 0.002759, 0.006319, 0.003233, 760
n_summary_pt: -0.3000, 0.0200, 0.1800, 0.266857, -0.516894, 0.809651, 0.001492, 0.003106, 0.001475, 175
n_summary_pt: -0.3000, 0.0200, 0.2200, 0.193302, -0.553546, 0.810075, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.3000, 0.0600, 0.0200, 0.425264, -0.316312, 0.842775, 0.000945, 0.005651, 0.002231, 5
n_summary_pt: -0.3000, 0.0600, 0.0600, 0.463110, -0.375888, 0.801140, 0.000611, 0.001565, 0.000235, 41
n_summary_pt: -0.3000, 0.0600, 0.1000, 0.415526, -0.438956, 0.795560, 0.000804, 0.000608, 0.000329, 48
n_summary_pt: -0.3000, 0.0600, 0.1400, 0.386604, -0.461288, 0.798205, 0.000077, 0.000328, 0.000214, 4
n_summary_pt: -0.2600, -0.1800, 0.0600, -0.360244, -0.465682, 0.808310, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2600, -0.1800, 0.1000, -0.369935, -0.417615, 0.825691, 0.001892, 0.003532, 0.001556, 68
n_summary_pt: -0.2600, -0.1800, 0.1400, -0.412203, -0.401811, 0.813334, 0.002218, 0.003308, 0.001598, 104
n_summary_pt: -0.2600, -0.1800, 0.2200, -0.365356, -0.449387, 0.814268, 0.000861, 0.000453, 0.000220, 55
n_summary_pt: -0.2600, -0.1400, -0.3000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2600, -0.1400, -0.2600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2600, -0.1400, -0.1400, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 3
n_summary_pt: -0.2600, -0.1400, 0.0200, -0.366688, -0.559013, 0.741066, 0.001473, 0.001936, 0.000456, 45
n_summary_pt: -0.2600, -0.1400, 0.0600, -0.396030, -0.463056, 0.782280, 0.006537, 0.006745, 0.003496, 261
n_summary_pt: -0.2600, -0.1400, 0.1000, -0.341946, -0.411706, 0.832071, 0.010335, 0.006666, 0.004228, 678
n_summary_pt: -0.2600, -0.1400, 0.1400, -0.309283, -0.412825, 0.847916, 0.007087, 0.005121, 0.002750, 700
n_summary_pt: -0.2600, -0.1400, 0.1800, -0.281052, -0.521025, 0.797404, 0.005628, 0.005061, 0.003000, 77
